date,open,high,low,close,volume
15-03-2023,151.190002,153.25,149.919998,152.990005,77167900
16-03-2023,152.160004,156.460007,151.639999,155.850006,76161100
17-03-2023,156.080002,156.740005,154.279999,155,98944600
20-03-2023,155.070007,157.820007,154.149994,157.399994,73641400
21-03-2023,157.320007,159.399994,156.539993,159.279999,73938300
22-03-2023,159.300003,162.139999,157.809998,157.830002,75701800
23-03-2023,158.830002,161.550003,157.679993,158.929993,67622100
24-03-2023,158.860001,160.339996,157.850006,160.25,59196500
27-03-2023,159.940002,160.770004,157.869995,158.279999,52390300
28-03-2023,157.970001,158.490005,155.979996,157.649994,45992200
29-03-2023,159.369995,161.050003,159.350006,160.770004,51305700
30-03-2023,161.529999,162.470001,161.270004,162.360001,49501700
31-03-2023,162.440002,165,161.910004,164.899994,68749800
03-04-2023,164.270004,166.289993,164.220001,166.169998,56976200
04-04-2023,166.600006,166.839996,165.110001,165.630005,46278300
05-04-2023,164.740005,165.050003,161.800003,163.759995,51511700
06-04-2023,162.429993,164.960007,162,164.660004,45390100
10-04-2023,161.419998,162.029999,160.080002,162.029999,47716900
11-04-2023,162.350006,162.360001,160.509995,160.800003,47644200
12-04-2023,161.220001,162.059998,159.779999,160.100006,50133100
13-04-2023,161.630005,165.800003,161.419998,165.559998,68445600
14-04-2023,164.589996,166.320007,163.820007,165.210007,49386500
17-04-2023,165.089996,165.389999,164.029999,165.229996,41516200
18-04-2023,166.100006,167.410004,165.649994,166.470001,49923000
19-04-2023,165.800003,168.160004,165.539993,167.630005,47720200
20-04-2023,166.089996,167.869995,165.559998,166.649994,52456400
21-04-2023,165.050003,166.449997,164.490005,165.020004,58337300
24-04-2023,165,165.600006,163.889999,165.330002,41949600
25-04-2023,165.190002,166.309998,163.729996,163.770004,48714100
26-04-2023,163.059998,165.279999,162.800003,163.759995,45498800
27-04-2023,165.190002,168.559998,165.190002,168.410004,64902300
28-04-2023,168.490005,169.850006,167.880005,169.679993,55209200
01-05-2023,169.279999,170.449997,168.639999,169.589996,52472900
02-05-2023,170.089996,170.350006,167.539993,168.539993,48425700
03-05-2023,169.5,170.919998,167.160004,167.449997,65136000
04-05-2023,164.889999,167.039993,164.309998,165.789993,81235400
05-05-2023,170.979996,174.300003,170.759995,173.570007,113316400
08-05-2023,172.479996,173.850006,172.110001,173.5,55962800
09-05-2023,173.050003,173.539993,171.600006,171.770004,45326900
10-05-2023,173.020004,174.029999,171.899994,173.559998,53724500
11-05-2023,173.850006,174.589996,172.169998,173.75,49514700
12-05-2023,173.619995,174.059998,171,172.570007,45497800
15-05-2023,173.160004,173.210007,171.470001,172.070007,37266700
16-05-2023,171.990005,173.139999,171.800003,172.070007,42110300
17-05-2023,171.710007,172.929993,170.419998,172.690002,57951600
18-05-2023,173,175.240005,172.580002,175.050003,65496700
19-05-2023,176.389999,176.389999,174.940002,175.160004,55772400
22-05-2023,173.979996,174.710007,173.449997,174.199997,43570900
23-05-2023,173.130005,173.380005,171.279999,171.559998,50747300
24-05-2023,171.089996,172.419998,170.520004,171.839996,45143500
25-05-2023,172.410004,173.899994,171.690002,172.990005,56058300
26-05-2023,173.320007,175.770004,173.110001,175.429993,54835000
30-05-2023,176.960007,178.990005,176.570007,177.300003,55964400
31-05-2023,177.330002,179.350006,176.759995,177.25,99625300
01-06-2023,177.699997,180.119995,176.929993,180.089996,68901800
02-06-2023,181.029999,181.779999,179.259995,180.949997,61945900
05-06-2023,182.630005,184.949997,178.039993,179.580002,121946500
06-06-2023,179.970001,180.119995,177.429993,179.210007,64848400
07-06-2023,178.440002,181.210007,177.320007,177.820007,61944600
08-06-2023,177.899994,180.839996,177.460007,180.570007,50214900
09-06-2023,181.5,182.229996,180.630005,180.960007,48870700
12-06-2023,181.270004,183.889999,180.970001,183.789993,54274900
13-06-2023,182.800003,184.149994,182.440002,183.309998,54929100
14-06-2023,183.369995,184.389999,182.020004,183.949997,57462900
15-06-2023,183.960007,186.520004,183.779999,186.009995,65433200
16-06-2023,186.729996,186.990005,184.270004,184.919998,101235600
20-06-2023,184.410004,186.100006,184.410004,185.009995,49799100
21-06-2023,184.899994,185.410004,182.589996,183.960007,49515700
22-06-2023,183.740005,187.050003,183.669998,187,51245300
23-06-2023,185.550003,187.559998,185.009995,186.679993,53079300
26-06-2023,186.830002,188.050003,185.229996,185.270004,48088700
27-06-2023,185.889999,188.389999,185.669998,188.059998,50730800
28-06-2023,187.929993,189.899994,187.600006,189.25,51216800
29-06-2023,189.080002,190.070007,188.940002,189.589996,46347300
30-06-2023,191.630005,194.479996,191.259995,193.970001,85069600
03-07-2023,193.779999,193.880005,191.759995,192.460007,31458200
05-07-2023,191.570007,192.979996,190.619995,191.330002,46920300
06-07-2023,189.839996,192.020004,189.199997,191.809998,45094300
07-07-2023,191.410004,192.669998,190.240005,190.679993,46778000
10-07-2023,189.259995,189.990005,187.039993,188.610001,59922200
11-07-2023,189.160004,189.300003,186.600006,188.080002,46638100
12-07-2023,189.679993,191.699997,188.470001,189.770004,60750200
13-07-2023,190.5,191.190002,189.779999,190.539993,41342300
14-07-2023,190.229996,191.179993,189.630005,190.690002,41573900
17-07-2023,191.899994,194.320007,191.809998,193.990005,50520200
18-07-2023,193.350006,194.330002,192.419998,193.729996,48353800
19-07-2023,193.100006,198.229996,192.649994,195.100006,80507300
20-07-2023,195.089996,196.470001,192.5,193.130005,59581200
21-07-2023,194.100006,194.970001,191.229996,191.940002,71917800
24-07-2023,193.410004,194.910004,192.25,192.75,45377800
25-07-2023,193.330002,194.440002,192.919998,193.619995,37283200
26-07-2023,193.669998,195.639999,193.320007,194.5,47471900
27-07-2023,196.020004,197.199997,192.550003,193.220001,47460200
28-07-2023,194.669998,196.630005,194.139999,195.830002,48291400
31-07-2023,196.059998,196.490005,195.259995,196.449997,38824100
01-08-2023,196.240005,196.729996,195.279999,195.610001,35175100
02-08-2023,195.039993,195.179993,191.850006,192.580002,50389300
03-08-2023,191.570007,192.369995,190.690002,191.169998,61235200
04-08-2023,185.520004,187.380005,181.919998,181.990005,115799700
07-08-2023,182.130005,183.130005,177.350006,178.850006,97576100
08-08-2023,179.690002,180.270004,177.580002,179.800003,67823000
09-08-2023,180.869995,180.929993,177.009995,178.190002,60378500
10-08-2023,179.479996,180.75,177.600006,177.970001,54686900
11-08-2023,177.320007,178.619995,176.550003,177.789993,51988100
14-08-2023,177.970001,179.690002,177.309998,179.460007,43675600
15-08-2023,178.880005,179.479996,177.050003,177.449997,43622600
16-08-2023,177.130005,178.539993,176.5,176.570007,46964900
