date,open,high,low,close,volume
14-06-2022,106.5350037,107.9244995,105.8000031,106.7154999,33706000
15-06-2022,108.5449982,111.4235001,107.6695023,109.7645035,39698000
16-06-2022,107.2210007,108.6484985,105.1380005,106.0335007,51684000
17-06-2022,106.0335007,108.699501,105.0459976,107.1435013,51376000
21-06-2022,108.9294968,112.489502,108.5999985,111.5439987,47416000
22-06-2022,110.5565033,113.3464966,110.3824997,111.4875031,30774000
23-06-2022,112.2314987,112.7425003,110.5005035,112.2419968,28362000
24-06-2022,112.9950027,118.0790024,112.9524994,117.9749985,41164000
27-06-2022,118.2730026,118.5794983,115.1794968,115.8335037,36420000
28-06-2022,115.8024979,117.3095016,111.8479996,112.0074997,35792000
29-06-2022,111.552002,113.1604996,110.8724976,111.7014999,24716000
30-06-2022,110,110.8880005,106.75,108.9629974,43170000
01-07-2022,107.9329987,109.25,106.7304993,108.7375031,35476000
05-07-2022,107.100502,113.3769989,105.7314987,113.2630005,39342000
06-07-2022,113.302002,115.5895004,111.4759979,114.5719986,37432000
07-07-2022,115.0800018,119.1894989,114.8335037,118.7829971,40936000
08-07-2022,117.25,119.6849976,116.9014969,119.3535004,38238000
11-07-2022,117.9980011,117.9980011,115.3304977,115.6764984,31196000
12-07-2022,116.2149963,116.973999,113.6900024,114.0205002,29960000
13-07-2022,111.7009964,114.1959991,111.2014999,111.3535004,43722000
14-07-2022,110.2105026,111.0930023,108.3730011,110.3675003,37004000
15-07-2022,112.0005035,113.1405029,110.9000015,111.7774963,46770000
18-07-2022,112.6399994,113.6800003,108.3700027,109.0299988,43164600
19-07-2022,110.8499985,114.0199966,109.5599976,113.8099976,36530900
20-07-2022,113.1699982,115.4000015,112.4800034,113.9000015,35600400
21-07-2022,114.2799988,114.5500031,111.1100006,114.3399963,32676200
22-07-2022,111,112.3399963,106.5,107.9000015,48901200
25-07-2022,108.4100037,109.8700027,106.3000031,107.5100021,34690900
26-07-2022,106.5999985,107.1999969,104.0699997,105.0199966,47991000
27-07-2022,109.2600021,113.9100037,108.0100021,113.0599976,59858500
28-07-2022,112.3700027,114.3399963,111.4599991,114.2200012,32816600
29-07-2022,113.0800018,116.7099991,113.0599976,116.3199997,37223400
01-08-2022,115.3000031,116.7200012,114.3399963,114.8600006,26034300
02-08-2022,114,116.3499985,113.7200012,115.1299973,20236000
03-08-2022,115.7099991,118.6200027,115.4800034,118.0800018,28499000
04-08-2022,117.4800034,118.7799988,116.8899994,118.1900024,21602900
05-08-2022,116.2300034,118.1100006,116,117.4700012,19159500
